,Unnamed: 0,Titr,URL,title,Date,text_file
851,852,Air Canada Pension Funding Arr,https://www.newswire.ca/news-releases/air-canada-pension-funding-arrangements-to-be-extended-with-specific-new-conditions-attached-512059411.html,,,
852,853,Air Canada Reports Record Febr,https://www.newswire.ca/news-releases/air-canada-reports-record-february-load-factor-512033711.html,,,
853,854,Air Canada Frequent Flyers Set,https://www.newswire.ca/news-releases/air-canada-frequent-flyers-set-for-take-off-with-altitude-512010531.html,,,
854,855,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-and-treasurer-pierre-houle-to-present-at-the-global-high-yield--leveraged-finance-conference-hosted-by-jp-morgan-511977171.html,,,
855,856,Air Canada Introduces Lowest P,https://www.newswire.ca/news-releases/air-canada-introduces-lowest-price-guarantee-to-assure-customers-of-best-available-price-on-line-511947591.html,,,
856,857,Air Canada to Introduce Intern,https://www.newswire.ca/news-releases/air-canada-to-introduce-international-premium-economy-cabin-adds-five-new-boeing-777-300er-aircraft-to-mainline-fleet-511932261.html,,,
857,858,Air Canada Reports Full Year a,https://www.newswire.ca/news-releases/air-canada-reports-full-year-and-fourth-quarter-2012-results-511932121.html,,,
858,859,Air Canada Reports Record Janu,https://www.newswire.ca/news-releases/air-canada-reports-record-january-load-factor-511925151.html,,,
859,860,Air Canada Introduces Q400 Ser,https://www.newswire.ca/news-releases/air-canada-introduces-q400-service-in-western-canada-increases-capacity-with-next-generation-aircraft-511910891.html,,,
860,861,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-fourth-quarter-and-full-year-2012-results-511880281.html,,,
861,862,Air Canada Becomes the Only In,https://www.newswire.ca/news-releases/air-canada-becomes-the-only-international-four-star-airline-in-north-america-511879001.html,,,
862,863,Air Canada Reports Record Load,https://www.newswire.ca/news-releases/air-canada-reports-record-load-factors-for-december-and-full-year-2012-511791981.html,,,
863,864,Air Canada rouge™: Introducing,https://www.newswire.ca/news-releases/air-canada-rouge-introducing-canadas-new-leisure-airline-511397131.html,,,
864,865,/R E P E A T -- Media advisory,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisoryphoto-opp-air-canada-to-present-its-new-leisure-carrier-511393891.html,,,
865,866,Media advisory/Photo opp: Air ,https://www.newswire.ca/news-releases/media-advisoryphoto-opp-air-canada-to-present-its-new-leisure-carrier-511391691.html,,,
866,867,Air Canada Voted Top Honours i,https://www.newswire.ca/news-releases/air-canada-voted-top-honours-in-travel-magazine-awards-511369331.html,,,
867,868,Air Canada Self-Service Tips f,https://www.newswire.ca/news-releases/air-canada-self-service-tips-for-smooth-holiday-travel-511365261.html,,,
868,869,"Air Canada, South African Airw",https://www.newswire.ca/news-releases/air-canada-south-african-airways-sign-code-share-agreement-511358621.html,,,
869,870,Air Canada Announces Christine,https://www.newswire.ca/news-releases/air-canada-announces-christine-sinclair-as-recipient-of-first-annual-air-canada-athlete-of-the-year-award-511358021.html,,,
870,871,Air Canada Reports November Lo,https://www.newswire.ca/news-releases/air-canada-reports-november-load-factor-511336691.html,,,
871,872,Air Canada and Turkish Airline,https://www.newswire.ca/news-releases/air-canada-and-turkish-airlines-enter-into-code-share-agreement-511295481.html,,,
872,873,Air Canada Plans Major Interna,https://www.newswire.ca/news-releases/air-canada-plans-major-international-expansion-this-summer-with-a-focus-on-key-gateways-to-asia-511275111.html,,,
873,874,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-scotiabank---transportation-and-aerospace-conference-2012-511161961.html,,,
874,875,Air Canada Announces New Appoi,https://www.newswire.ca/news-releases/air-canada-announces-new-appointment-to-board-of-directors-511156181.html,,,
875,876,Air Canada Welcomes EU Emissio,https://www.newswire.ca/news-releases/air-canada-welcomes-eu-emissions-trading-moratorium-511152711.html,,,
876,877,Air Canada Reports Third Quart,https://www.newswire.ca/news-releases/air-canada-reports-third-quarter-2012-results-511121001.html,,,
877,878,Media Advisory - Air Canada Vi,https://www.newswire.ca/news-releases/media-advisory---air-canada-vice-president-financial-planning-and-analysis-amos-kazzaz-to-present-at-rbc---canadian-airline--aerospace-forum---montreal-511109681.html,,,
878,879,Air Canada Reports Record Octo,https://www.newswire.ca/news-releases/air-canada-reports-record-october-load-factor-511105141.html,,,
879,880,Interac® Online cleared for ta,https://www.newswire.ca/news-releases/interac-online-cleared-for-takeoff-with-air-canada-511088511.html,,,
880,881,Interac® Online cleared for ta,https://www.newswire.ca/news-releases/interac-online-cleared-for-takeoff-with-air-canada-511085581.html,,,
881,882,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-2012-third-quarter-results-511036201.html,,,
882,883,Air Canada Comments on Competi,https://www.newswire.ca/news-releases/air-canada-comments-on-competition-bureau-agreement-511024111.html,,,
883,884,Air Canada Welcomes Amendments,https://www.newswire.ca/news-releases/air-canada-welcomes-amendments-to-federal-legislation-towards-ratification-of-cape-town-convention-and-protocol-510985761.html,,,
884,885,Air Canada Increases Flights i,https://www.newswire.ca/news-releases/air-canada-increases-flights-in-western-canada-deploys-new-q400-aircraft-this-winter-510978881.html,,,
885,886,Air Canada enRoute Film Festiv,https://www.newswire.ca/news-releases/air-canada-enroute-film-festival-reveals-2012-finalists-510970981.html,,,
886,887,Air Canada Welcomes Appointmen,https://www.newswire.ca/news-releases/air-canada-welcomes-appointments-to-catsa-board-510921481.html,,,
887,888,Air Canada Launches Facebook C,https://www.newswire.ca/news-releases/air-canada-launches-facebook-contest-to-name-new-low-cost-leisure-airline-510903061.html,,,
888,889,Air Canada Reports Record Sept,https://www.newswire.ca/news-releases/air-canada-reports-record-september-load-factor-510868731.html,,,
889,890,Air Canada Realigns Sales Orga,https://www.newswire.ca/news-releases/air-canada-realigns-sales-organization-510861661.html,,,
890,891,Air Canada Realigns Sales Orga,https://www.newswire.ca/news-releases/air-canada-realigns-sales-organization-510861401.html,,,
891,892,Air Canada to Form Leisure Gro,https://www.newswire.ca/news-releases/air-canada-to-form-leisure-group-with-combination-of-new-low-cost-airline-and-air-canada-vacations-michael-friisdahl-appointed-as-president-and-ceo-of-new-unit-510860351.html,,,
892,893,Air Canada Announces Fleet Pla,https://www.newswire.ca/news-releases/air-canada-announces-fleet-plan-for-international-growth-510848751.html,,,
893,894,Air Canada Announces Appointme,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-klaus-goersch-as-executive-vice-president-and-chief-operating-officer-510842361.html,,,
894,895,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-credit-suisse-global-credit-products-conference-510806621.html,,,
895,896,Air Canada and Aer Lingus Sign,https://www.newswire.ca/news-releases/air-canada-and-aer-lingus-sign-interline-agreement-510804091.html,,,
896,897,Air Canada to Hire Over 900 Em,https://www.newswire.ca/news-releases/air-canada-to-hire-over-900-employees-510801001.html,,,
897,898,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-cibc-11th-annual-eastern-institutional-investor-conference-510728361.html,,,
898,899,Air Canada Reports Record Augu,https://www.newswire.ca/news-releases/air-canada-reports-record-august-load-factor-510698911.html,,,
899,900,/R E P E A T -- Air Canada's Y,https://www.newswire.ca/news-releases/r-e-p-e-a-t----air-canadas-year-long-anniversary-celebrations-continue-with-launch-of-fare-promotion-to-mark-inaugural-flight-510664261.html,,,
900,901,Air Canada's Year-Long Anniver,https://www.newswire.ca/news-releases/air-canadas-year-long-anniversary-celebrations-continue-with-launch-of-fare-promotion-to-mark-inaugural-flight-510648821.html,,,
901,902,Air Canada Foundation First An,https://www.newswire.ca/news-releases/air-canada-foundation-first-annual-golf-tournament-raises-over-268000-for-children-in-need-510564301.html,,,
902,903,Air Canada Reports Second Quar,https://www.newswire.ca/news-releases/air-canada-reports-second-quarter-2012-results-510554751.html,,,
903,904,Air Canada Reports July Load F,https://www.newswire.ca/news-releases/air-canada-reports-july-load-factor-510550021.html,,,
904,905,Air Canada enRoute Film Festiv,https://www.newswire.ca/news-releases/air-canada-enroute-film-festival-announces-2012-jury-new-peoples-choice-award-510536151.html,,,
905,906,Air Canada and ACPA Receive Ar,https://www.newswire.ca/news-releases/air-canada-and-acpa-receive-arbitrators-final-offer-selection-510525491.html,,,
906,907,Air Canada Comments on Aveos R,https://www.newswire.ca/news-releases/air-canada-comments-on-aveos-restructuring-report-510516171.html,,,
907,908,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-2012-second-quarter-results-510509561.html,,,
908,909,Air Canada Goes Green and Goes,https://www.newswire.ca/news-releases/air-canada-goes-green-and-goes-for-gold-flies-canadian-olympic-team-members-to-london-games-on-biofuel-powered-flight-510504841.html,,,
909,910,Air Canada Announces Appointme,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-derek-vanstone-as-vice-president-corporate-strategy-industry-and-government-affairs-510491681.html,,,
910,911,Air Canada Named 'Best Interna,https://www.newswire.ca/news-releases/air-canada-named-best-international-airline-in-north-america-in-global-industry-survey-of-more-than-18-million-travelers-510473031.html,,,
911,912,Air Canada Reports Record June,https://www.newswire.ca/news-releases/air-canada-reports-record-june-load-factor-510451651.html,,,
912,913,Air Canada Self-Service Option,https://www.newswire.ca/news-releases/air-canada-self-service-options-make-for-easy-summer-travel-510422351.html,,,
913,914,Air Canada Becomes Exclusive A,https://www.newswire.ca/news-releases/air-canada-becomes-exclusive-airline-partner-of-just-for-laughs-montreal-and-toronto-international-comedy-festivals-510405721.html,,,
914,915,Air Canada to Conduct First Fl,https://www.newswire.ca/news-releases/air-canada-to-conduct-first-flight-with-sustainable-biofuel-510385681.html,,,
915,916,Air Canada and IAMAW Receive A,https://www.newswire.ca/news-releases/air-canada-and-iamaw-receive-arbitrators-final-offer-selection-510384461.html,,,
916,917,Media Advisory - Pre-Flight Br,https://www.newswire.ca/news-releases/media-advisory---pre-flight-briefing-for-air-canadas-greenest-flight-ever-510359621.html,,,
917,918,"Air Canada Enhances St.John's,",https://www.newswire.ca/news-releases/air-canada-enhances-stjohns-nl-services-this-summer-510345691.html,,,
918,919,Air Canada Hosts Star Alliance,https://www.newswire.ca/news-releases/air-canada-hosts-star-alliance-ceos-in-vancouver-for-annual-strategy-meeting-510342281.html,,,
919,920,Air Canada Reports May Load Fa,https://www.newswire.ca/news-releases/air-canada-reports-may-load-factor-510337261.html,,,
920,921,Air Canada announces retiremen,https://www.newswire.ca/news-releases/air-canada-announces-retirement-of-executive-vice-president-and-chief-operating-officer-duncan-dee-510337161.html,,,
921,922,Air Canada Receives Shareholde,https://www.newswire.ca/news-releases/air-canada-receives-shareholder-approval-of-proposed-amendments-to-shareholder-rights-plan-510322721.html,,,
922,923,Air Canada and IAMAW Proceed t,https://www.newswire.ca/news-releases/air-canada-and-iamaw-proceed-to-final-offer-arbitration-510265781.html,,,
923,924,Air Canada Re-Launches Daily N,https://www.newswire.ca/news-releases/air-canada-re-launches-daily-non-stop-seasonal-flights-between-st-johns-nl-and-london-heathrow-easy-and-fast-connecting-flights-across-europe-510254921.html,,,
924,925,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-bank-of-america-merrill-lynch-global-transportation-conference-510250601.html,,,
925,926,Air Canada Receives Conditiona,https://www.newswire.ca/news-releases/air-canada-receives-conditional-exemption-from-applicable-take-over-bid-and-related-early-warning-reporting-requirements-510184281.html,,,
926,927,Air Canada Reports First Quart,https://www.newswire.ca/news-releases/air-canada-reports-first-quarter-2012-results-510176121.html,,,
927,928,Air Canada Reports April Load ,https://www.newswire.ca/news-releases/air-canada-reports-april-load-factor-510172951.html,,,
928,929,Air Canada Expands Leading Pos,https://www.newswire.ca/news-releases/air-canada-expands-leading-position-in-new-york-city-with-inaugural-flight-to-john-f-kennedy-international-airport-510164621.html,,,
929,930,Air Canada Expands its Seatbac,https://www.newswire.ca/news-releases/air-canada-expands-its-seatback-entertainment-content-to-offer-customers-twice-as-many-in-flight-movies-and-more-tv-shows-510136131.html,,,
